latitude,longitude,date,crime_type,confidence_level,source
75.30405127149928,105.00685612782252,2023-11-19,mining,medium,news
71.78422660907907,87.67563171673521,2025-03-21,poaching,low,report
-27.882261857072372,-91.15739857819487,2025-04-25,mining,low,satellite
76.61643040567134,120.08705897866713,2025-04-26,poaching,medium,news
31.3142413402375,179.20112004797602,2020-11-29,mining,low,news
-24.143298671628315,84.37010038323558,2020-08-24,pollution,high,news
43.183241460986125,92.7145339962342,2021-05-05,pollution,low,report
55.17897545329731,84.5144674537338,2024-04-01,pollution,high,news
74.68853250956127,4.708466008269028,2022-07-05,logging,medium,satellite
-29.067868896638217,-36.95165462276975,2021-03-18,logging,high,satellite
-30.35098989908073,-76.54318963588113,2022-02-02,mining,high,news
83.10433853669849,86.180675348553,2020-09-29,mining,medium,satellite
-57.95095174342743,-116.40562968289908,2025-01-05,logging,medium,report
-69.76597357912382,83.01594241371868,2021-04-10,logging,low,news
18.87667117071271,22.671493287529387,2022-06-20,pollution,low,report
-57.889515968045636,-156.45917177196364,2023-03-19,poaching,low,report
-83.80461464252195,150.11549292622414,2021-05-01,logging,low,satellite
26.202313453191152,1.684562403879994,2020-01-14,poaching,medium,news
-46.05020001707527,122.92376065921758,2021-06-26,pollution,medium,news
-13.012737738733051,-73.48600708995471,2023-10-15,poaching,high,news
20.828690822276783,110.65808244413427,2022-03-05,pollution,medium,satellite
27.212742530323922,-63.9770555051341,2020-04-18,poaching,high,satellite
3.968936601586165,-78.98090761289242,2020-06-22,pollution,medium,report
56.13190911764579,138.4526998817969,2020-05-22,logging,high,satellite
-69.89772489613611,-128.22996524988898,2021-05-27,pollution,medium,report
79.32707676765406,175.50167629864956,2020-08-29,poaching,medium,report
-56.79115346223371,-145.80826038477036,2022-11-05,mining,high,satellite
-9.04041477524764,-81.89219696779264,2023-02-22,poaching,medium,satellite
74.55586054813284,-100.38890379160927,2023-12-31,poaching,high,report
1.2361226833041172,-170.46583683024883,2022-01-15,pollution,medium,news
-22.180561726418645,153.7573118580841,2021-01-02,mining,high,report
-61.319173349999005,-33.229060417018786,2023-05-21,mining,medium,satellite
-60.02656955491287,-124.71678167625782,2024-05-14,logging,medium,news
-50.05352324621994,36.226400393996784,2020-02-04,pollution,low,news
-27.026105266503592,86.73454175762186,2025-03-28,poaching,high,news
84.78065841177079,-24.2878774258526,2022-10-18,logging,high,satellite
26.942392000181655,52.88133600381951,2020-11-09,logging,medium,report
-2.8493509581464593,-107.00282070408541,2023-03-14,pollution,high,satellite
-83.2724236983447,-81.51278190298487,2023-03-08,poaching,low,satellite
74.61471711514997,117.3397043094518,2025-01-28,pollution,high,satellite
58.03510614355602,94.83865937393375,2024-01-20,pollution,high,satellite
72.63083255362187,107.83595972388639,2023-05-06,mining,medium,satellite
55.14301878970417,133.0431257542204,2024-03-19,poaching,medium,report
-24.498599033119888,-82.88922555682683,2020-02-19,poaching,medium,news
-42.71211189054207,138.63864666979032,2023-05-04,poaching,high,report
-49.20973374892579,-51.46051228241316,2023-01-10,logging,low,report
53.751790710501325,-179.0934172413945,2021-01-27,mining,medium,news
-9.52352227941509,114.5681434008547,2025-02-07,logging,low,news
-32.816015887598034,-50.5600684796255,2024-11-11,logging,high,report
84.06533166607156,78.94318364663815,2024-03-09,logging,high,report
-56.21485185873632,61.388643143241154,2025-02-14,poaching,high,satellite
7.451125517864895,-4.041317989865405,2021-11-06,poaching,medium,satellite
22.108597885863688,80.0396462149971,2020-12-05,mining,medium,news
27.976513600813007,151.084102828779,2020-10-11,poaching,medium,satellite
-86.78454247040202,151.59506062212233,2024-12-07,logging,high,report
-73.09246918766716,139.006401891152,2022-12-10,mining,low,news
39.77056845036847,10.355401618277455,2021-05-07,logging,low,news
55.172010917306466,-25.163321068112026,2024-01-23,pollution,high,report
-68.67113249175824,113.886961366082,2021-11-26,poaching,high,report
62.29247656436843,-135.1331527546594,2022-07-30,pollution,low,satellite
-65.85600901044663,95.92802313534725,2023-02-11,mining,low,report
86.41375170923706,28.26271594626334,2023-05-04,pollution,low,satellite
-74.49673219893103,160.51728786843324,2023-01-24,pollution,low,news
-64.33062544198336,-79.29715584962472,2021-05-22,mining,medium,news
60.64384047448536,140.69378049489808,2020-03-18,mining,high,news
29.975038357672062,68.97920972669178,2020-06-08,pollution,medium,satellite
42.47081752176021,132.86569884749935,2025-05-28,mining,low,report
-22.561479494408445,67.9700655954089,2024-06-22,mining,high,news
44.91967967928903,30.44691997788584,2021-08-26,pollution,medium,satellite
-29.721186331332888,80.30463751383377,2021-03-01,poaching,low,news
-77.43740497286136,-86.31889967493684,2022-10-10,pollution,medium,satellite
-64.13721543953376,-10.359172999826143,2022-11-07,logging,high,news
-38.05927854825949,-159.12571489092628,2020-07-12,mining,medium,satellite
-32.949002698633464,57.16455528474705,2020-06-03,poaching,high,satellite
62.691725453667715,-129.1942439774256,2021-12-22,poaching,low,satellite
37.9558014000672,89.74706486004789,2023-11-01,poaching,high,news
-60.921882604240096,178.95311535648955,2021-09-30,poaching,low,news
60.64663204291884,-9.35024724881157,2021-09-30,logging,high,report
11.347391537002949,-137.02058642396554,2024-06-28,poaching,high,satellite
86.68575358588367,151.13223713816922,2023-05-07,poaching,medium,news
66.54782254284623,-48.98734746227282,2024-01-05,logging,high,news
-29.470041710084786,-114.30972899084168,2020-09-18,pollution,medium,satellite
46.73965704376894,-174.60531193170752,2020-08-27,logging,high,news
84.85597231566166,-163.75522226761868,2024-12-12,logging,medium,news
30.01522521914876,-12.157816967851886,2020-07-05,logging,high,news
-20.667469398155973,-10.275618755053841,2023-11-11,logging,low,news
-65.68531589669652,155.8225890117721,2024-05-30,logging,low,news
-67.22752654364683,134.73681150062356,2024-02-04,pollution,low,report
27.440026250182854,137.83047258665363,2024-03-11,poaching,high,satellite
-24.326913698670182,84.19447616444216,2023-10-23,mining,high,satellite
-61.46383495338617,-143.085967324544,2023-11-05,poaching,medium,news
66.48033396961381,-75.94280357070836,2023-12-21,mining,high,satellite
87.3066285381048,2.946636563971424,2021-12-03,mining,low,satellite
-86.90579372299241,178.56685378138013,2022-12-17,logging,high,news
38.80809059908583,-167.05131046383934,2022-07-07,pollution,low,report
81.50643549438536,-19.61776915232872,2025-04-06,logging,high,news
-72.13124204380009,-85.24112176580496,2022-09-23,pollution,medium,satellite
-61.45386056600177,52.63624211802261,2020-07-09,poaching,high,news
-76.34652016323867,116.47644743139682,2024-04-08,logging,high,report
12.213498022412509,-114.68863081384123,2020-09-20,logging,medium,news
-66.64392865157694,68.13548191934282,2023-03-22,mining,low,report
58.51320155072915,-85.21080136728193,2025-05-21,pollution,medium,report
54.64690767294172,-84.93592382540744,2023-05-22,logging,high,satellite
9.347290658120642,-126.85211431826416,2023-07-19,mining,medium,report
46.33235319633005,-78.89525628692935,2020-11-23,pollution,high,report
27.17993728935309,152.1252859999464,2022-06-04,logging,medium,satellite
80.64311344768527,18.677416194860598,2023-12-02,pollution,medium,report
15.717931288224122,-59.51116507525596,2020-02-18,pollution,high,news
-18.877624757020683,147.51783849449652,2022-11-02,pollution,low,news
64.68724128450475,55.706453490294024,2022-10-08,pollution,medium,satellite
88.7082577110915,-133.6368662771096,2021-06-18,logging,medium,satellite
-24.853141373793775,51.65634492387733,2023-09-16,poaching,low,report
-25.036320709115586,-161.9063169756312,2024-02-27,mining,high,report
-52.28646406120507,140.10652944275165,2024-12-26,logging,medium,satellite
31.954229858940607,-13.187344047005183,2025-06-22,logging,medium,news
-37.531191851891826,8.198131512477858,2020-03-28,mining,medium,news
-45.51202156796701,-99.08207383277148,2023-04-19,poaching,medium,news
-85.68663189493464,141.37466338370461,2024-09-06,mining,medium,report
-33.70296773439552,137.77715391494394,2021-08-31,poaching,low,satellite
-40.397349179827295,25.9324686246527,2024-09-21,pollution,low,report
-56.909230737168414,-31.299622350861767,2021-02-13,pollution,high,report
83.11468725857739,-81.10788306624247,2025-02-12,poaching,low,satellite
-58.89948786074143,77.83986887647774,2020-04-24,mining,medium,satellite
26.609718976515524,-13.3931327869781,2023-09-08,poaching,medium,report
66.67257346115346,-39.75507011719063,2020-02-20,mining,medium,report
37.72704619157798,-105.70020202681981,2021-12-10,logging,medium,satellite
48.4029091640042,-179.28501415101226,2021-05-23,logging,high,news
22.293882328399363,78.17139573449793,2024-10-31,pollution,medium,news
5.634642335180104,-45.09623351742354,2023-03-20,pollution,medium,news
76.48031147966915,126.82909372846541,2021-04-06,mining,high,satellite
-44.70280413536396,-58.13350678915687,2024-10-19,logging,medium,report
-71.77041787492102,33.30499648870071,2023-12-20,poaching,low,report
21.059685322038135,112.31009399227145,2020-12-17,poaching,medium,report
30.253356534235024,-106.07683939240594,2025-04-17,poaching,medium,news
25.98241046995561,43.4958821464314,2024-05-05,poaching,medium,news
-34.73619996032692,32.91532795764098,2021-04-05,poaching,high,satellite
78.09800962045705,-26.49599161169934,2023-02-26,poaching,medium,news
41.79841802022415,-78.87743626307986,2022-07-29,logging,low,news
-14.130634606194619,21.516237851669473,2022-05-10,pollution,medium,satellite
44.8937477776382,146.61391982133205,2020-08-15,mining,high,news
-63.780146162099435,-34.55673530982426,2021-09-14,pollution,high,satellite
-68.13053682534031,45.14902219031711,2022-08-23,poaching,high,report
14.566557443453775,-151.00624864022262,2022-03-04,mining,high,report
49.48532958551115,174.1957398067903,2022-03-31,mining,high,news
-35.85292363711533,-111.70062469489837,2022-06-27,pollution,medium,news
-8.401553842644944,134.8493701269618,2021-09-18,poaching,medium,satellite
-86.79376818828271,-36.23351319333747,2024-08-23,poaching,medium,report
-53.80722397349841,6.708696686113456,2023-08-24,logging,high,satellite
6.637846273928687,142.53296837440735,2022-02-02,pollution,medium,report
52.818209379731144,87.86878885496299,2024-10-13,logging,high,news
-81.01049017892443,-75.6958792340282,2022-01-25,poaching,low,report
-77.06454152288302,-47.65757803317456,2023-07-09,logging,high,satellite
-70.91178754276676,-6.209814556451107,2023-10-24,mining,low,report
-37.8410842049954,-11.576379413732127,2023-09-26,poaching,high,report
4.580144103213357,161.01977761372552,2024-02-27,mining,medium,report
-52.80683827005229,-107.75464402749817,2022-01-15,mining,high,news
7.880153154223834,-148.30180608076415,2021-07-11,pollution,high,news
-13.98921950766072,92.25490721807694,2020-01-05,logging,low,news
-85.45836693788803,-60.16370613451144,2021-01-07,poaching,medium,news
85.05308972785835,109.12238427627426,2024-11-03,poaching,medium,news
-58.07283367633571,-82.11043860259063,2023-11-29,poaching,medium,report
55.35846291199641,73.39317195670918,2020-10-12,mining,medium,report
-5.870657762058983,-146.7243057239896,2021-10-14,pollution,low,satellite
-1.849419641312437,64.02333582332702,2022-08-08,mining,medium,news
49.8289435344748,65.55068961246059,2022-07-22,logging,high,news
-76.66882666583534,88.29236084493755,2024-06-21,poaching,medium,report
23.71723798559607,-86.8037610377367,2022-08-19,logging,medium,news
-66.49962389926161,-100.97352820205347,2020-12-21,logging,low,satellite
1.4185939481443057,-71.47818824429248,2022-01-02,pollution,high,news
68.01343103930694,-69.91953208595712,2025-04-25,logging,medium,news
-19.5143780195352,164.48554674835714,2020-06-18,poaching,high,report
-86.19399571309077,-99.83800491231649,2022-10-17,logging,high,report
63.958134025985515,9.012030668248514,2021-09-13,logging,medium,report
74.5856350832567,34.45123342753038,2024-04-13,logging,high,satellite
24.33072033838546,104.30376779347716,2020-12-04,mining,medium,report
-82.95857472518108,45.817877688364234,2022-12-29,poaching,low,news
-31.552509100065414,-54.32935056460303,2023-12-03,mining,high,satellite
-11.573322716791154,103.73325981342862,2023-02-18,pollution,low,satellite
73.73456045459457,-64.07453268356723,2023-07-08,poaching,high,news
84.01922474527206,39.97913974353048,2023-05-31,mining,high,news
-39.996014348444284,27.127597663543725,2025-05-14,mining,high,report
78.14314936955262,-31.59765665180015,2021-10-01,mining,high,news
2.587661525941101,71.14414993500446,2020-04-15,poaching,medium,news
53.735236742587574,177.46574105272146,2020-05-12,mining,medium,news
6.328078035226596,85.70208251404279,2022-09-15,pollution,low,news
-36.337460637688935,-67.93249958570847,2023-11-28,poaching,medium,satellite
-42.6398912623027,168.37183863362128,2020-03-07,poaching,low,report
-33.68158130016849,-9.631803371585931,2022-03-04,mining,high,satellite
42.490758365779556,73.28389967070748,2023-09-10,logging,medium,satellite
-75.86538881406551,38.86204307623197,2023-10-03,poaching,low,satellite
-30.96783518342685,-124.3329522937554,2024-08-05,pollution,medium,report
-23.168625608347483,167.7775163047898,2023-12-18,mining,low,news
65.2062360174807,-29.2293073031654,2022-12-27,poaching,low,report
-82.2035720083663,128.60665058422444,2023-09-06,pollution,medium,news
51.31933436764797,-167.3462928931985,2023-02-01,poaching,low,news
-86.08893313951553,-169.37829452432652,2024-01-26,pollution,high,news
40.1467687862019,-95.2680852660606,2025-01-07,pollution,medium,satellite
-63.13258449895078,78.18240181525329,2022-05-26,mining,low,satellite
46.99280071123519,52.68327795367594,2024-03-11,mining,low,satellite
41.10658180126944,165.98719845119126,2022-06-20,logging,high,report
46.98285524087993,164.00225183059888,2023-06-10,mining,low,satellite
-87.48732900266573,-43.1084962763,2024-11-12,pollution,low,report
44.93992707099838,149.55076282894674,2020-02-04,logging,medium,report
-68.14057139121076,-34.58476312982188,2023-02-18,logging,high,report
-19.04750652576996,-9.310187323768417,2022-06-29,poaching,high,news
-89.0857344750387,-1.0590903426692932,2022-08-11,logging,medium,satellite
-52.56662153598019,12.780608235259137,2022-04-09,poaching,high,report
-84.23297531305728,80.07173251290067,2020-07-18,poaching,high,satellite
-70.08129685085075,143.33776908970202,2022-02-18,pollution,medium,news
-34.73918248337909,67.58627955857665,2023-03-25,logging,low,report
44.96114001559911,115.68194972185313,2021-05-08,logging,medium,satellite
73.4157336020534,58.28355357320865,2020-07-20,logging,high,satellite
35.69224542380073,130.88047671075924,2021-10-08,mining,medium,report
-69.25216191512281,41.662713388411106,2021-10-24,logging,low,news
-0.4126974953911713,104.8962566405882,2021-08-14,mining,medium,report
42.20400916232418,123.42047029447258,2020-07-23,mining,low,report
-4.06673221728353,165.63714446018196,2022-07-26,pollution,high,news
-14.73985131362599,157.70131226550762,2023-04-30,logging,low,news
78.66840650785437,-5.412505645848711,2020-11-12,logging,medium,report
-33.497176474189864,70.10589258771597,2022-12-03,poaching,medium,news
-89.24928359985917,142.39471693133692,2020-09-07,mining,medium,satellite
-50.84457879027962,-63.384431884902014,2025-01-07,pollution,medium,news
-72.85987634996769,88.67641609340438,2022-03-15,logging,high,satellite
43.11595462487438,155.29241344484637,2024-04-29,pollution,low,report
85.44739073758268,-4.112970026967787,2022-06-07,pollution,high,news
51.678549038041666,103.46567708542403,2022-06-03,poaching,high,news
-24.485381196286852,117.25759722602464,2020-05-10,logging,medium,news
-29.73620069140356,175.8235782439299,2020-09-02,poaching,high,news
-63.331223380261136,111.3296415387332,2022-11-04,logging,medium,news
88.3314167449912,-165.4582603623094,2022-04-25,pollution,medium,report
50.56267890538075,132.55214106933778,2021-03-07,poaching,low,report
25.96810579878209,-126.5206230187043,2023-01-20,logging,low,satellite
-18.078718955927144,147.6563347844617,2025-05-26,logging,medium,report
80.00309214537495,-50.87914316984657,2023-06-22,logging,medium,satellite
-47.348610142190644,163.93725865975523,2024-12-17,pollution,low,news
-75.07123748179778,169.27189887486406,2023-07-28,mining,high,report
35.87696472297789,80.50638472342592,2021-03-24,mining,low,satellite
-36.320546179952274,-26.305830729436934,2022-07-17,mining,high,news
-80.85022338675495,157.4994913067057,2021-05-27,mining,medium,report
82.61125356166673,76.94279863519978,2020-03-19,poaching,high,news
66.29066366761782,159.30963209937664,2020-10-30,pollution,medium,satellite
-21.499722084675284,-151.5027297715731,2024-10-07,poaching,low,news
10.703130823685257,-25.802627124063918,2020-02-26,logging,medium,report
-70.18667633767942,135.84572880041662,2021-04-26,poaching,medium,report
-66.95494831451867,19.499555921770053,2021-07-11,mining,medium,news
44.875739182859434,24.389730259786575,2023-11-05,pollution,medium,satellite
3.061499703955448,-128.38324125015174,2022-09-17,mining,medium,satellite
43.15310943721303,61.45526231512375,2020-11-10,pollution,high,news
-81.02624455965505,-57.91620884819382,2020-10-07,mining,high,news
-43.63668485625914,36.87494047885599,2024-09-21,pollution,low,news
-16.59381700231509,-173.89414128560276,2023-04-24,mining,high,news
-87.18588403490041,-162.7204686745747,2022-10-19,mining,low,satellite
-79.4395397406773,-132.41865486220803,2020-01-14,poaching,low,news
-57.814760046810164,20.314346526951,2023-05-27,logging,low,news
-84.50098454093965,40.24962193882274,2020-08-08,mining,high,report
-26.295926361310066,-176.63982129744338,2022-09-05,mining,high,satellite
22.663699193795665,51.753375596582345,2023-11-12,poaching,high,news
-27.376906343795625,-105.08392251862841,2022-05-06,logging,high,satellite
23.655017012435408,-30.665282360995235,2022-08-03,logging,medium,satellite
22.021519166990302,-123.6303248832181,2024-08-21,mining,medium,report
81.54102001743368,141.6708678686221,2021-06-03,pollution,low,news
39.279098114637776,-177.44681730526324,2024-09-19,logging,high,satellite
-39.6536738680994,139.92403556431987,2022-03-30,poaching,medium,report
60.30683438675507,149.9158064163018,2021-06-22,mining,low,satellite
71.8061347176542,-24.050008871271245,2020-04-16,logging,low,satellite
-85.99918150177851,179.76491215831555,2021-04-27,mining,low,satellite
50.522581727472016,145.02555489028214,2022-07-12,pollution,high,news
60.102437855042126,-158.51045988981207,2021-07-30,mining,medium,news
-13.155869434003463,85.29559226214269,2022-08-16,pollution,medium,report
22.991790910160717,-52.570482069150955,2024-05-22,poaching,low,satellite
54.04457723724522,-59.95581840550258,2021-07-17,mining,high,news
20.04471985324851,158.53973221748777,2024-04-26,pollution,medium,report
33.839427684057355,22.194588254000337,2024-01-24,mining,low,news
-43.879666741268025,79.98727121167707,2023-06-02,logging,high,report
3.696273957684795,57.10504752460912,2024-11-06,poaching,high,satellite
-19.738558601852418,113.84797105989003,2021-11-14,mining,low,satellite
76.05502826327691,-50.42005051727281,2021-04-12,pollution,low,satellite
48.268319379109215,-41.68813189538719,2025-03-08,pollution,medium,satellite
35.2080678834285,171.7313176224041,2020-06-25,poaching,low,satellite
9.22132474499206,-77.26704350556503,2021-03-17,pollution,high,satellite
42.66569650766044,53.94298119704385,2024-08-31,mining,medium,news
-63.924290071510406,-65.18033312476956,2023-02-24,poaching,medium,news
-37.6060921637676,-61.26600129845603,2023-01-20,poaching,low,news
-85.81709850953554,-8.584017085559339,2021-09-16,mining,low,report
-67.98309047313363,-127.75405318106505,2025-01-03,mining,medium,news
-13.667253937542057,152.02113143741593,2022-05-19,pollution,high,report
11.167092545373421,170.54656557746546,2023-01-13,logging,high,news
58.43714689332214,-105.8695758583612,2020-01-05,pollution,high,report
23.800528114774934,57.700721819192836,2020-09-29,logging,low,satellite
-51.879696262823956,12.334793943781222,2025-04-16,mining,low,news
20.763800794912058,66.87518675662255,2022-08-06,poaching,medium,news
35.42422844834536,61.67777518976783,2023-06-12,poaching,low,report
-55.089998242389115,7.517563910272713,2020-11-26,mining,high,satellite
47.14599896329051,175.84955286110886,2024-03-16,logging,high,report
-17.57129093465997,-155.72437035538948,2020-10-11,logging,high,report
0.3778195115050238,14.310638288521034,2023-07-23,pollution,high,satellite
-0.6850495768630509,142.9246557340964,2020-01-05,logging,low,satellite
87.27145889870567,-37.06766317413468,2023-05-29,poaching,medium,satellite
-88.16723093739002,-146.69607337746038,2021-10-10,poaching,low,news
-29.6105982031359,41.00098535299088,2022-08-19,poaching,low,report
45.34905651292573,96.77446053634577,2023-11-13,logging,high,report
9.433081748325677,-92.29798135065364,2022-07-11,mining,medium,satellite
7.792643185594997,24.980899749826477,2022-06-18,poaching,high,report
-40.94082041584454,-63.671744874467876,2022-11-25,logging,low,report
-79.90093561117446,172.10380128701223,2021-08-31,poaching,high,news
7.2739549065372415,-178.0901770333445,2022-08-30,mining,medium,report
89.81790653991919,75.6412426267153,2020-02-23,logging,low,report
-14.486565553387663,-129.49252012350192,2022-02-28,mining,high,satellite
53.80674679011611,-10.646406128790318,2020-07-27,logging,high,satellite
-73.9023858366399,-130.031977142852,2024-03-02,logging,low,satellite
34.34741611098198,-118.25003690285955,2022-07-26,logging,high,satellite
-13.175964226732503,-12.418372238887656,2021-02-10,logging,high,report
-26.01984141634007,-85.12103502423096,2025-01-07,mining,medium,news
-56.406716092132534,-149.47924395095947,2021-11-14,mining,low,report
-39.17578214182819,-92.18917845793139,2024-09-06,logging,low,report
78.96792791377712,7.6580899991523665,2024-04-28,logging,low,report
55.68129454740182,-105.30091957397244,2023-08-06,logging,medium,satellite
-75.49483118773168,-99.69599256854588,2022-08-11,logging,high,report
-35.13820160754727,-129.74232677136573,2022-02-16,logging,high,report
15.909857662427001,-22.915059675495712,2021-01-15,pollution,low,satellite
0.9407936870404114,171.51104540002206,2020-01-19,logging,high,news
-71.54716716304924,-89.67167180562693,2023-08-04,logging,high,satellite
-7.746678455819392,5.984188681715324,2024-04-03,logging,medium,news
65.37143285633056,-132.99227030921136,2024-02-18,pollution,medium,news
-67.46139323116333,51.70612283772081,2021-10-10,logging,medium,satellite
-43.86945487386296,-131.23149347594097,2023-04-04,logging,medium,satellite
-62.73219161354819,-2.78377543045508,2021-02-25,poaching,medium,news
84.22010864261813,-95.634021718819,2023-01-23,poaching,high,report
-13.237487812504057,-167.5312140627404,2023-07-31,pollution,medium,satellite
-5.575679311951561,-68.22018133341584,2023-09-02,mining,medium,satellite
-70.4120088720926,155.178495445225,2021-04-23,poaching,low,report
46.210502323482245,-15.018250467303574,2023-03-01,pollution,high,satellite
83.01102902454545,-99.81937534824642,2022-08-19,pollution,high,satellite
19.8900863404764,-73.86087728371876,2024-05-04,mining,low,report
-8.65365576471325,-128.99446420954487,2025-05-22,poaching,low,news
44.92616958151274,138.08454226302428,2022-11-29,pollution,low,news
-78.0757033346745,-92.64186108201552,2022-05-28,poaching,low,news
79.75316405069307,-178.2356728488005,2020-06-17,mining,high,satellite
-22.10724946653849,59.011569118019935,2021-09-14,pollution,high,satellite
27.61077739782789,157.61555927566036,2023-11-03,logging,high,report
-48.033445110638574,-50.46495948797414,2021-02-16,pollution,low,satellite
58.542158278359494,-130.15370762574423,2022-12-04,logging,high,report
-3.534344400376824,137.41363482543562,2022-07-19,logging,medium,report
54.58096043768384,37.31867765760765,2023-08-14,mining,medium,satellite
-27.490087564249386,10.877905922105526,2023-09-05,pollution,high,news
-40.01494462709987,-72.09536158095827,2024-08-28,logging,high,report
-73.72736304992439,102.54635523944654,2024-07-31,logging,high,satellite
32.25763399940007,-160.61352087212032,2022-09-03,logging,high,report
63.894247715431646,-11.591311168283426,2022-09-15,poaching,high,news
26.582885822656948,30.275346271922785,2021-05-05,mining,low,news
29.276427484709174,-1.8289408644258742,2020-01-31,logging,medium,news
-39.151049464450786,-75.36392999662986,2022-12-11,pollution,high,report
11.245379645877748,73.77938552334373,2021-04-28,mining,low,news
89.72099030880577,-22.23239178839532,2024-11-23,poaching,low,news
-27.97792833126745,-44.86762221373425,2025-05-11,poaching,high,news
64.13901215757434,47.05733742408907,2021-05-11,mining,low,satellite
-58.24844447417878,-88.46773469553352,2020-06-17,mining,medium,news
-52.18521364125699,119.0738865866931,2021-02-07,logging,low,satellite
-47.52628708065747,-151.0179114752497,2021-07-05,poaching,medium,satellite
30.610728798338286,29.74765257227952,2022-08-12,logging,high,report
1.3171711373207273,65.47262369612721,2025-03-12,poaching,high,report
86.48085495160493,-22.879190013445708,2020-04-12,pollution,medium,news
-56.46215278099419,-82.93703484955006,2022-06-17,poaching,medium,satellite
7.048666645538589,-61.451495777230605,2020-06-22,pollution,medium,news
-54.33533102643577,110.1726202606605,2020-06-10,mining,high,news
-76.64698778557204,122.57778126964115,2021-09-06,mining,low,news
28.370173305070693,-67.12826156170001,2022-01-01,mining,medium,satellite
65.44941652079456,-124.46519326263986,2021-02-08,logging,high,satellite
32.47880605104473,-68.8197401335783,2024-10-05,pollution,medium,satellite
59.15177379729269,-62.03071211958968,2022-01-26,poaching,high,news
-76.58759815032765,-16.24334493085769,2023-07-13,poaching,low,report
-89.7970936718082,46.75184481123458,2020-12-25,pollution,low,news
22.99807559922499,-26.628660475969298,2024-10-17,pollution,low,report
-38.36895247481588,-69.79421493276419,2024-03-23,pollution,medium,satellite
-32.973976594546954,126.9182436270612,2024-12-20,poaching,medium,report
9.860259245149692,123.3856445177542,2020-01-22,pollution,medium,report
84.92214398218763,130.0879985812764,2022-09-05,poaching,high,news
-31.719037591936285,161.0993160059607,2025-01-17,pollution,medium,news
-23.58886928135837,-138.857400318666,2024-08-02,pollution,low,news
58.2762796726542,-137.26045088521573,2020-12-04,pollution,medium,satellite
52.38076506905867,-48.630113699776274,2021-09-02,poaching,high,report
-29.681823221426725,-167.58459487538235,2024-06-25,poaching,low,report
-35.38330679309807,35.47726185525923,2023-10-05,poaching,high,satellite
17.790351506008165,-58.42049666223289,2020-06-10,mining,medium,report
-82.48711914872263,-84.92968187749518,2022-04-17,pollution,medium,satellite
73.1835479155433,65.27284816305962,2022-02-22,pollution,low,news
53.194161784675146,48.24700152177806,2021-12-13,poaching,low,satellite
-29.328790041238854,-83.95914529095366,2021-03-16,pollution,low,news
54.37244122744687,41.802239483657786,2024-07-21,logging,high,satellite
81.04663612298253,-56.53084626949524,2020-02-24,mining,low,satellite
5.6293276281346465,-60.333774075335285,2021-10-01,pollution,low,report
-39.50381826325293,-97.82934879357867,2020-03-26,poaching,medium,news
72.972622551884,-164.8298978364705,2021-09-06,pollution,low,satellite
65.94365496687058,-94.19418160577891,2020-02-24,logging,high,report
-34.956416497038006,112.76951280887232,2023-09-21,mining,medium,report
-25.601874878625395,-82.65480385503442,2023-03-26,pollution,medium,satellite
-27.725767384728655,38.57405700069327,2022-10-20,pollution,low,satellite
-59.547248334194485,-45.40326185722512,2021-10-09,logging,medium,report
-47.044711210434585,154.24710082171038,2020-12-29,poaching,high,report
-78.78257889499926,171.44227055212468,2024-10-17,pollution,low,news
63.87290305364613,14.467313012246166,2022-11-03,mining,low,report
-38.67737743187602,142.35141657813352,2023-03-07,pollution,low,satellite
34.35714041705508,43.61515959217027,2023-11-02,poaching,high,report
6.744935680723046,160.74265604246523,2021-09-08,logging,high,news
-38.52729206028543,3.8361083038509207,2022-07-05,poaching,low,news
39.9841452929229,-70.09830458217616,2020-12-25,pollution,medium,news
51.631489277615515,144.3133433868225,2023-01-26,mining,low,news
-44.46929173736075,-37.963823206402424,2021-10-30,pollution,high,satellite
76.20102351018897,-57.20257164641437,2024-05-11,poaching,high,satellite
35.68853528607865,122.0856568595446,2023-02-13,mining,medium,report
78.80138393402834,-122.50939949810042,2023-10-14,logging,medium,satellite
29.394484704798174,-75.63569296173605,2020-10-26,mining,high,report
-76.30809089911318,158.72958033796397,2022-11-29,poaching,high,news
44.689128566459374,117.1261876815147,2021-12-06,poaching,medium,news
-23.195488881048576,-90.87851976018892,2020-04-12,poaching,low,report
58.654354880607855,82.25637195093594,2025-05-23,mining,medium,news
-80.08393155164319,-171.06045673330735,2021-05-04,logging,medium,report
62.784724641877716,107.00974990016658,2024-04-22,logging,high,satellite
25.579876275234056,56.510842222449725,2023-04-21,poaching,low,report
85.52662996076191,56.498950630902755,2024-10-06,pollution,high,report
-24.554723779973045,53.99100166479954,2024-06-19,poaching,low,report
50.86527811908448,15.941141657206202,2021-02-23,pollution,medium,news
-87.66059237056518,157.76196251915383,2025-02-12,pollution,high,satellite
63.37025664090635,-27.332504758304196,2025-03-19,logging,medium,report
-85.71819036738144,-88.81322004912954,2024-05-10,logging,high,report
76.5693737406765,68.53058520246609,2023-07-23,pollution,high,satellite
-33.56203899898931,29.780747989420007,2020-11-21,logging,low,report
21.31164630657483,-37.392109349665844,2023-10-19,logging,low,news
36.932895318335554,127.83237408123534,2023-10-25,pollution,high,report
72.58412542124574,63.97685558310198,2021-12-06,logging,medium,satellite
